-607.500000 0
-600.000000 0
-592.500000 0
-585.000000 0
-577.500000 0
-570.000000 0
-562.500000 0
-555.000000 0
-547.500000 0
-540.000000 0
-532.500000 0
-525.000000 0
-517.500000 0
-510.000000 0
-502.500000 0
-495.000000 0
-487.500000 0
-480.000000 0
-472.500000 0
-465.000000 0
-457.500000 0
-450.000000 0
-442.500000 0
-435.000000 0
-427.500000 0
-420.000000 0
-412.500000 0
-405.000000 0
-397.500000 0
-390.000000 0
-382.500000 0
-375.000000 0
-367.500000 0
-360.000000 0
-352.500000 0
-345.000000 0
-337.500000 0
-330.000000 0
-322.500000 0
-315.000000 0
-307.500000 0
-300.000000 0
-292.500000 0
-285.000000 0
-277.500000 0
-270.000000 0
-262.500000 0
-255.000000 0
-247.500000 0
-240.000000 0
-232.500000 0
-225.000000 0
-217.500000 0
-210.000000 0
-202.500000 0
-195.000000 0
-187.500000 0
-180.000000 0
-172.500000 0
-165.000000 0
-157.500000 0
-150.000000 0
-142.500000 0
-135.000000 0
-127.500000 0
-120.000000 0
-112.500000 0
-105.000000 0
-97.500000 0
-90.000000 0
-82.500000 0
-75.000000 0
-67.500000 0
-60.000000 0
-52.500000 0
-45.000000 0
-37.500000 0
-30.000000 0
-22.500000 0
-15.000000 0
-7.500000 0
